진료년도,진료월,시도,시군구,진료과목코드,진료과목명,진료인원(명),진료건수(건)
2022,10,경기도,성남시 분당구,26,예방의학과,7,11
2022,10,경기도,성남시 분당구,27,그외 자료27,6,6
2022,10,경기도,성남시 분당구,49,치과,5835,6539
2022,10,경기도,성남시 분당구,50,구강악안면외과,6041,8120
2022,10,경기도,성남시 분당구,51,치과보철과,1896,2429
2022,10,경기도,성남시 분당구,52,치과교정과,72,73
2022,10,경기도,성남시 분당구,53,소아치과,3047,3395
2022,10,경기도,성남시 분당구,54,치주과,18740,22491
2022,10,경기도,성남시 분당구,55,치과보존과,16040,22145
2022,10,경기도,성남시 분당구,56,구강내과,610,836
2022,10,경기도,성남시 분당구,57,구강악안면방사선과,190,190
2022,10,경기도,성남시 분당구,59,예방치과,22,22
2022,10,경기도,성남시 분당구,60,치과소계,7,7
2022,10,경기도,성남시 분당구,61,통합치의학과,47,58
2022,10,경기도,성남시 분당구,71,의과,263,283
2022,10,경기도,의정부시,0,일반,222,248
2022,10,경기도,의정부시,1,내과,120778,198681
2022,10,경기도,의정부시,2,신경과,7268,9304
2022,10,경기도,의정부시,3,정신건강의학과,12131,17370
2022,10,경기도,의정부시,4,외과,14658,24848
2022,10,경기도,의정부시,5,정형외과,39788,84060
2022,10,경기도,의정부시,6,신경외과,7510,12171
2022,10,경기도,의정부시,7,심장혈관흉부외과,1477,2142
2022,10,경기도,의정부시,8,성형외과,633,1125
2022,10,경기도,의정부시,9,마취통증의학과,6738,12432
2022,10,경기도,의정부시,10,산부인과,11640,18546
2022,10,경기도,의정부시,11,소아청소년과,13240,26904
2022,10,경기도,의정부시,12,안과,23641,30685
2022,10,경기도,의정부시,13,이비인후과,38015,65019
2022,10,경기도,의정부시,14,피부과,15892,22370
2022,10,경기도,의정부시,15,비뇨의학과,9647,13294
2022,10,경기도,의정부시,16,영상의학과,402,440
2022,10,경기도,의정부시,17,방사선종양학과,311,1450
2022,10,경기도,의정부시,19,진단검사의학과,53,74
2022,10,경기도,의정부시,20,결핵과,8,14
2022,10,경기도,의정부시,21,재활의학과,2094,4837
2022,10,경기도,의정부시,22,핵의학과,84,127
2022,10,경기도,의정부시,23,가정의학과,6884,9513
2022,10,경기도,의정부시,24,응급의학과,3599,4309
2022,10,경기도,의정부시,25,직업환경의학과,103,143
2022,10,경기도,의정부시,49,치과,6137,6678
2022,10,경기도,의정부시,50,구강악안면외과,6466,9237
2022,10,경기도,의정부시,51,치과보철과,2343,3341
2022,10,경기도,의정부시,52,치과교정과,25,27
2022,10,경기도,의정부시,53,소아치과,2157,2469
2022,10,경기도,의정부시,54,치주과,13764,17276
2022,10,경기도,의정부시,55,치과보존과,13004,19489
2022,10,경기도,의정부시,56,구강내과,368,481
2022,10,경기도,의정부시,57,구강악안면방사선과,126,129
2022,10,경기도,의정부시,59,예방치과,7,7
2022,10,경기도,의정부시,61,통합치의학과,53,92
2022,10,경기도,의정부시,71,의과,166,200
2022,10,경기도,안양시 만안구,0,일반,100,119
2022,10,경기도,안양시 만안구,1,내과,62899,104604
2022,10,경기도,안양시 만안구,2,신경과,4856,6286
2022,10,경기도,안양시 만안구,3,정신건강의학과,6590,10073
2022,10,경기도,안양시 만안구,4,외과,6903,11717
2022,10,경기도,안양시 만안구,5,정형외과,18572,41509
2022,10,경기도,안양시 만안구,6,신경외과,3934,7545
2022,10,경기도,안양시 만안구,7,심장혈관흉부외과,496,680
2022,10,경기도,안양시 만안구,8,성형외과,273,488
2022,10,경기도,안양시 만안구,9,마취통증의학과,3390,6346
2022,10,경기도,안양시 만안구,10,산부인과,6516,10709
2022,10,경기도,안양시 만안구,11,소아청소년과,6221,12664
2022,10,경기도,안양시 만안구,12,안과,10436,13193
2022,10,경기도,안양시 만안구,13,이비인후과,14311,22820
2022,10,경기도,안양시 만안구,14,피부과,9246,13130
2022,10,경기도,안양시 만안구,15,비뇨의학과,4247,6115
2022,10,경기도,안양시 만안구,16,영상의학과,491,558
2022,10,경기도,안양시 만안구,17,방사선종양학과,167,806
2022,10,경기도,안양시 만안구,19,진단검사의학과,21,24
2022,10,경기도,안양시 만안구,21,재활의학과,1637,4088
2022,10,경기도,안양시 만안구,22,핵의학과,12,23
2022,10,경기도,안양시 만안구,23,가정의학과,5972,8878
2022,10,경기도,안양시 만안구,24,응급의학과,1844,2148
2022,10,경기도,안양시 만안구,25,직업환경의학과,14,14
2022,10,경기도,안양시 만안구,26,예방의학과,9,12
2022,10,경기도,안양시 만안구,27,그외 자료27,5,6
2022,10,경기도,안양시 만안구,49,치과,3201,3500
2022,10,경기도,안양시 만안구,50,구강악안면외과,3308,4726
2022,10,경기도,안양시 만안구,51,치과보철과,1325,1946
2022,10,경기도,안양시 만안구,52,치과교정과,13,13
2022,10,경기도,안양시 만안구,53,소아치과,777,871
2022,10,경기도,안양시 만안구,54,치주과,8393,10334
2022,10,경기도,안양시 만안구,55,치과보존과,7054,10203
2022,10,경기도,안양시 만안구,56,구강내과,208,292
2022,10,경기도,안양시 만안구,57,구강악안면방사선과,40,41
2022,10,경기도,안양시 만안구,59,예방치과,5,5
2022,10,경기도,안양시 만안구,61,통합치의학과,17,20
2022,10,경기도,안양시 만안구,71,의과,111,120
2022,10,경기도,안양시 만안구,72,그외 자료72(구 치과),37,43
2022,10,경기도,안양시 만안구,75,물리치료,6,32
2022,10,경기도,안양시 동안구,0,일반,143,171
2022,10,경기도,안양시 동안구,1,내과,73288,118152
2022,10,경기도,안양시 동안구,2,신경과,4412,5680
2022,10,경기도,안양시 동안구,3,정신건강의학과,8241,12400
2022,10,경기도,안양시 동안구,4,외과,7820,14072
2022,10,경기도,안양시 동안구,5,정형외과,24559,56087
2022,10,경기도,안양시 동안구,6,신경외과,4345,8337
2022,10,경기도,안양시 동안구,7,심장혈관흉부외과,451,599
2022,10,경기도,안양시 동안구,8,성형외과,269,523
2022,10,경기도,안양시 동안구,9,마취통증의학과,2902,5627
2022,10,경기도,안양시 동안구,10,산부인과,9419,15328
2022,10,경기도,안양시 동안구,11,소아청소년과,11981,22347
2022,10,경기도,안양시 동안구,12,안과,15219,19819
2022,10,경기도,안양시 동안구,13,이비인후과,27598,46658
2022,10,경기도,안양시 동안구,14,피부과,13278,18944
2022,10,경기도,안양시 동안구,15,비뇨의학과,5743,8578
2022,10,경기도,안양시 동안구,16,영상의학과,594,663
2022,10,경기도,안양시 동안구,17,방사선종양학과,165,654
2022,10,경기도,안양시 동안구,19,진단검사의학과,29,45
2022,10,경기도,안양시 동안구,21,재활의학과,1587,3676
2022,10,경기도,안양시 동안구,22,핵의학과,13,27
2022,10,경기도,안양시 동안구,23,가정의학과,6489,9557
2022,10,경기도,안양시 동안구,24,응급의학과,2159,2573
2022,10,경기도,안양시 동안구,25,직업환경의학과,19,20
2022,10,경기도,안양시 동안구,26,예방의학과,6,6
2022,10,경기도,안양시 동안구,27,그외 자료27,5,5
2022,10,경기도,안양시 동안구,49,치과,5271,5726
2022,10,경기도,안양시 동안구,50,구강악안면외과,4104,5778
2022,10,경기도,안양시 동안구,51,치과보철과,1321,1820
2022,10,경기도,안양시 동안구,52,치과교정과,17,20
2022,10,경기도,안양시 동안구,53,소아치과,1658,1861
2022,10,경기도,안양시 동안구,54,치주과,12030,14722
2022,10,경기도,안양시 동안구,55,치과보존과,9565,13602
2022,10,경기도,안양시 동안구,56,구강내과,306,408
2022,10,경기도,안양시 동안구,57,구강악안면방사선과,38,40
2022,10,경기도,안양시 동안구,59,예방치과,16,16
2022,10,경기도,안양시 동안구,61,통합치의학과,13,14
2022,10,경기도,안양시 동안구,71,의과,153,170
2022,10,경기도,안양시 동안구,72,그외 자료72(구 치과),156,160
2022,10,경기도,안양시 동안구,75,물리치료,30,78
2022,10,경기도,부천시,0,일반,295,336
2022,10,경기도,부천시,1,내과,219569,362717
2022,10,경기도,부천시,2,신경과,11445,15652
2022,10,경기도,부천시,3,정신건강의학과,21235,30153
2022,10,경기도,부천시,4,외과,18709,31350
2022,10,경기도,부천시,5,정형외과,75249,168139
2022,10,경기도,부천시,6,신경외과,10774,17929
2022,10,경기도,부천시,7,심장혈관흉부외과,1801,2553
2022,10,경기도,부천시,8,성형외과,1224,2408
2022,10,경기도,부천시,9,마취통증의학과,9083,18891
2022,10,경기도,부천시,10,산부인과,20156,32516
2022,10,경기도,부천시,11,소아청소년과,20523,38649
2022,10,경기도,부천시,12,안과,40498,52011
2022,10,경기도,부천시,13,이비인후과,56160,89203
2022,10,경기도,부천시,14,피부과,31976,46614
2022,10,경기도,부천시,15,비뇨의학과,18037,25578
2022,10,경기도,부천시,16,영상의학과,1390,1539
2022,10,경기도,부천시,17,방사선종양학과,452,2176
2022,10,경기도,부천시,19,진단검사의학과,417,633
2022,10,경기도,부천시,21,재활의학과,5652,13193
2022,10,경기도,부천시,22,핵의학과,60,106
2022,10,경기도,부천시,23,가정의학과,13533,19836
2022,10,경기도,부천시,24,응급의학과,6400,8094
2022,10,경기도,부천시,25,직업환경의학과,63,90
2022,10,경기도,부천시,26,예방의학과,22,30
2022,10,경기도,부천시,27,그외 자료27,28,33
2022,10,경기도,부천시,49,치과,13513,14754
2022,10,경기도,부천시,50,구강악안면외과,11170,16091
2022,10,경기도,부천시,51,치과보철과,3798,5460
2022,10,경기도,부천시,52,치과교정과,115,118
2022,10,경기도,부천시,53,소아치과,2838,3127
2022,10,경기도,부천시,54,치주과,28461,36168
2022,10,경기도,부천시,55,치과보존과,24070,35061
2022,10,경기도,부천시,56,구강내과,643,806
2022,10,경기도,부천시,57,구강악안면방사선과,189,196
2022,10,경기도,부천시,59,예방치과,88,91
2022,10,경기도,부천시,61,통합치의학과,30,36
2022,10,경기도,부천시,71,의과,804,880
2022,10,경기도,부천시,72,그외 자료72(구 치과),45,55
2022,10,경기도,부천시 원미구,1,내과,27,40
2022,10,경기도,부천시 원미구,5,정형외과,13,25
2022,10,경기도,부천시 원미구,12,안과,6,9
2022,10,경기도,부천시 원미구,13,이비인후과,7,9
2022,10,경기도,부천시 원미구,14,피부과,8,13
2022,10,경기도,부천시 소사구,1,내과,17,31
2022,10,경기도,부천시 소사구,5,정형외과,6,9
2022,10,경기도,부천시 오정구,1,내과,11,13
2022,10,경기도,광명시,0,일반,268,314
2022,10,경기도,광명시,1,내과,74172,123623
2022,10,경기도,광명시,2,신경과,4268,5532
2022,10,경기도,광명시,3,정신건강의학과,7309,10936
2022,10,경기도,광명시,4,외과,6636,11025
2022,10,경기도,광명시,5,정형외과,25966,58112
2022,10,경기도,광명시,6,신경외과,4221,7878
2022,10,경기도,광명시,7,심장혈관흉부외과,450,667
2022,10,경기도,광명시,8,성형외과,655,1447
2022,10,경기도,광명시,9,마취통증의학과,2640,5130
2022,10,경기도,광명시,10,산부인과,8371,13463
2022,10,경기도,광명시,11,소아청소년과,10536,19660
2022,10,경기도,광명시,12,안과,16679,22647
2022,10,경기도,광명시,13,이비인후과,23198,39711
2022,10,경기도,광명시,14,피부과,12679,18234
2022,10,경기도,광명시,15,비뇨의학과,5260,8045
2022,10,경기도,광명시,16,영상의학과,1205,1699
2022,10,경기도,광명시,17,방사선종양학과,174,871
2022,10,경기도,광명시,19,진단검사의학과,31,44
2022,10,경기도,광명시,21,재활의학과,3280,7946
2022,10,경기도,광명시,22,핵의학과,20,24
2022,10,경기도,광명시,23,가정의학과,4708,6285
2022,10,경기도,광명시,24,응급의학과,2348,2766
2022,10,경기도,광명시,25,직업환경의학과,24,44
2022,10,경기도,광명시,27,그외 자료27,30,35
2022,10,경기도,광명시,49,치과,4857,5301
2022,10,경기도,광명시,50,구강악안면외과,3599,5142
2022,10,경기도,광명시,51,치과보철과,1312,1964
2022,10,경기도,광명시,52,치과교정과,20,20
2022,10,경기도,광명시,53,소아치과,1193,1317
2022,10,경기도,광명시,54,치주과,10205,12816
2022,10,경기도,광명시,55,치과보존과,9329,13608
2022,10,경기도,광명시,56,구강내과,199,282
2022,10,경기도,광명시,57,구강악안면방사선과,95,96
2022,10,경기도,광명시,59,예방치과,20,23
2022,10,경기도,광명시,61,통합치의학과,125,173
2022,10,경기도,광명시,71,의과,95,116
2022,10,경기도,평택시,0,일반,950,1215
2022,10,경기도,평택시,1,내과,138248,220365
2022,10,경기도,평택시,2,신경과,8821,11730
2022,10,경기도,평택시,3,정신건강의학과,12531,17370
2022,10,경기도,평택시,4,외과,17370,27869
2022,10,경기도,평택시,5,정형외과,49743,102415
2022,10,경기도,평택시,6,신경외과,10252,16229
2022,10,경기도,평택시,7,심장혈관흉부외과,3694,4446
2022,10,경기도,평택시,8,성형외과,573,1100
2022,10,경기도,평택시,9,마취통증의학과,4366,8525
2022,10,경기도,평택시,10,산부인과,16573,27457
2022,10,경기도,평택시,11,소아청소년과,22423,45461
2022,10,경기도,평택시,12,안과,25416,32808
2022,10,경기도,평택시,13,이비인후과,38718,63102
2022,10,경기도,평택시,14,피부과,19065,26338
2022,10,경기도,평택시,15,비뇨의학과,10779,15247
2022,10,경기도,평택시,16,영상의학과,267,348
2022,10,경기도,평택시,17,방사선종양학과,302,1522
2022,10,경기도,평택시,19,진단검사의학과,165,195
2022,10,경기도,평택시,21,재활의학과,2255,4570
2022,10,경기도,평택시,22,핵의학과,34,66
2022,10,경기도,평택시,23,가정의학과,16571,24178
2022,10,경기도,평택시,24,응급의학과,4800,5783
2022,10,경기도,평택시,25,직업환경의학과,583,998
2022,10,경기도,평택시,26,예방의학과,8,10
2022,10,경기도,평택시,49,치과,11430,12568
2022,10,경기도,평택시,50,구강악안면외과,7173,9932
2022,10,경기도,평택시,51,치과보철과,2176,3198
2022,10,경기도,평택시,52,치과교정과,40,43
2022,10,경기도,평택시,53,소아치과,2639,2943
2022,10,경기도,평택시,54,치주과,16741,20745
2022,10,경기도,평택시,55,치과보존과,15345,21933
2022,10,경기도,평택시,56,구강내과,713,898
2022,10,경기도,평택시,57,구강악안면방사선과,116,116
2022,10,경기도,평택시,58,구강병리과,13,13
2022,10,경기도,평택시,59,예방치과,85,86
2022,10,경기도,평택시,61,통합치의학과,57,72
2022,10,경기도,평택시,71,의과,973,1322
2022,10,경기도,동두천시,0,일반,33,37
2022,10,경기도,동두천시,1,내과,24025,40191
2022,10,경기도,동두천시,2,신경과,1486,1916
2022,10,경기도,동두천시,3,정신건강의학과,2542,4046
2022,10,경기도,동두천시,4,외과,1922,3178
2022,10,경기도,동두천시,5,정형외과,8153,17197
2022,10,경기도,동두천시,6,신경외과,1693,2555
2022,10,경기도,동두천시,7,심장혈관흉부외과,104,151
2022,10,경기도,동두천시,8,성형외과,159,312
2022,10,경기도,동두천시,9,마취통증의학과,716,1417
2022,10,경기도,동두천시,10,산부인과,2468,4258
2022,10,경기도,동두천시,11,소아청소년과,2047,4171
2022,10,경기도,동두천시,12,안과,5967,8142
2022,10,경기도,동두천시,13,이비인후과,4911,8129
2022,10,경기도,동두천시,14,피부과,3303,4630
2022,10,경기도,동두천시,15,비뇨의학과,1398,1932
2022,10,경기도,동두천시,16,영상의학과,32,35
2022,10,경기도,동두천시,17,방사선종양학과,54,303
2022,10,경기도,동두천시,19,진단검사의학과,10,19
2022,10,경기도,동두천시,21,재활의학과,475,896
2022,10,경기도,동두천시,22,핵의학과,11,17
2022,10,경기도,동두천시,23,가정의학과,5544,7327
2022,10,경기도,동두천시,24,응급의학과,1091,1293
2022,10,경기도,동두천시,25,직업환경의학과,6,7
2022,10,경기도,동두천시,49,치과,1086,1158
2022,10,경기도,동두천시,50,구강악안면외과,1126,1617
2022,10,경기도,동두천시,51,치과보철과,599,906
2022,10,경기도,동두천시,53,소아치과,254,282
2022,10,경기도,동두천시,54,치주과,2396,3036
2022,10,경기도,동두천시,55,치과보존과,2897,4112
2022,10,경기도,동두천시,56,구강내과,45,71
2022,10,경기도,동두천시,57,구강악안면방사선과,12,13
2022,10,경기도,동두천시,61,통합치의학과,10,12
2022,10,경기도,동두천시,71,의과,301,329
2022,10,경기도,동두천시,75,물리치료,50,273
2022,10,경기도,안산시 상록구,0,일반,79,100
2022,10,경기도,안산시 상록구,1,내과,82710,128781
2022,10,경기도,안산시 상록구,2,신경과,6047,8424
2022,10,경기도,안산시 상록구,3,정신건강의학과,8179,11768
2022,10,경기도,안산시 상록구,4,외과,11289,18404
2022,10,경기도,안산시 상록구,5,정형외과,27516,55342
2022,10,경기도,안산시 상록구,6,신경외과,6118,10132
2022,10,경기도,안산시 상록구,7,심장혈관흉부외과,746,1001
2022,10,경기도,안산시 상록구,8,성형외과,434,920
2022,10,경기도,안산시 상록구,9,마취통증의학과,4115,8076
2022,10,경기도,안산시 상록구,10,산부인과,8839,14541
2022,10,경기도,안산시 상록구,11,소아청소년과,11576,22773
2022,10,경기도,안산시 상록구,12,안과,14892,19176
2022,10,경기도,안산시 상록구,13,이비인후과,21767,33604
2022,10,경기도,안산시 상록구,14,피부과,11185,15433
2022,10,경기도,안산시 상록구,15,비뇨의학과,6282,8925
2022,10,경기도,안산시 상록구,16,영상의학과,147,190
2022,10,경기도,안산시 상록구,17,방사선종양학과,174,881
2022,10,경기도,안산시 상록구,19,진단검사의학과,32,34
2022,10,경기도,안산시 상록구,21,재활의학과,2186,5351
2022,10,경기도,안산시 상록구,22,핵의학과,39,45
2022,10,경기도,안산시 상록구,23,가정의학과,10286,14400
2022,10,경기도,안산시 상록구,24,응급의학과,3348,4302
2022,10,경기도,안산시 상록구,25,직업환경의학과,52,53
2022,10,경기도,안산시 상록구,26,예방의학과,6,7
2022,10,경기도,안산시 상록구,49,치과,4657,5015
2022,10,경기도,안산시 상록구,50,구강악안면외과,4519,6508
2022,10,경기도,안산시 상록구,51,치과보철과,1402,2025
2022,10,경기도,안산시 상록구,52,치과교정과,20,20
2022,10,경기도,안산시 상록구,53,소아치과,1084,1224
2022,10,경기도,안산시 상록구,54,치주과,10437,12750
2022,10,경기도,안산시 상록구,55,치과보존과,8983,13213
2022,10,경기도,안산시 상록구,56,구강내과,288,390
2022,10,경기도,안산시 상록구,57,구강악안면방사선과,120,131
2022,10,경기도,안산시 상록구,59,예방치과,25,25
2022,10,경기도,안산시 상록구,61,통합치의학과,11,14
2022,10,경기도,안산시 상록구,71,의과,132,154
2022,10,경기도,안산시 상록구,72,그외 자료72(구 치과),26,27
2022,10,경기도,안산시 단원구,0,일반,72,80
2022,10,경기도,안산시 단원구,1,내과,77736,123643
2022,10,경기도,안산시 단원구,2,신경과,4554,5823
2022,10,경기도,안산시 단원구,3,정신건강의학과,6812,9883
2022,10,경기도,안산시 단원구,4,외과,9374,16214
2022,10,경기도,안산시 단원구,5,정형외과,25768,54265
2022,10,경기도,안산시 단원구,6,신경외과,4116,6896
2022,10,경기도,안산시 단원구,7,심장혈관흉부외과,1255,1694
2022,10,경기도,안산시 단원구,8,성형외과,515,1189
2022,10,경기도,안산시 단원구,9,마취통증의학과,4190,7897
2022,10,경기도,안산시 단원구,10,산부인과,8555,13738
2022,10,경기도,안산시 단원구,11,소아청소년과,14212,28096
2022,10,경기도,안산시 단원구,12,안과,13945,18353
2022,10,경기도,안산시 단원구,13,이비인후과,24455,41009
2022,10,경기도,안산시 단원구,14,피부과,11527,16297
2022,10,경기도,안산시 단원구,15,비뇨의학과,6810,10225
2022,10,경기도,안산시 단원구,16,영상의학과,179,282
2022,10,경기도,안산시 단원구,17,방사선종양학과,188,983
2022,10,경기도,안산시 단원구,19,진단검사의학과,108,155
2022,10,경기도,안산시 단원구,21,재활의학과,2440,6163
2022,10,경기도,안산시 단원구,22,핵의학과,46,51
2022,10,경기도,안산시 단원구,23,가정의학과,9584,13458
2022,10,경기도,안산시 단원구,24,응급의학과,2948,3643
2022,10,경기도,안산시 단원구,25,직업환경의학과,28,33
2022,10,경기도,안산시 단원구,49,치과,4819,5273
2022,10,경기도,안산시 단원구,50,구강악안면외과,4091,5863
2022,10,경기도,안산시 단원구,51,치과보철과,1293,1747
2022,10,경기도,안산시 단원구,52,치과교정과,21,23
2022,10,경기도,안산시 단원구,53,소아치과,872,979
2022,10,경기도,안산시 단원구,54,치주과,8940,11054
2022,10,경기도,안산시 단원구,55,치과보존과,8658,12701
2022,10,경기도,안산시 단원구,56,구강내과,205,275
2022,10,경기도,안산시 단원구,57,구강악안면방사선과,72,77
2022,10,경기도,안산시 단원구,61,통합치의학과,12,36
2022,10,경기도,안산시 단원구,71,의과,226,271
2022,10,경기도,안산시 단원구,72,그외 자료72(구 치과),29,31
2022,10,경기도,고양시 덕양구,0,일반,483,612
2022,10,경기도,고양시 덕양구,1,내과,119097,198752
2022,10,경기도,고양시 덕양구,2,신경과,6688,8600
2022,10,경기도,고양시 덕양구,3,정신건강의학과,12136,17546
2022,10,경기도,고양시 덕양구,4,외과,11187,17434
2022,10,경기도,고양시 덕양구,5,정형외과,40345,88853
2022,10,경기도,고양시 덕양구,6,신경외과,7401,12926
2022,10,경기도,고양시 덕양구,7,심장혈관흉부외과,650,944
2022,10,경기도,고양시 덕양구,8,성형외과,722,1498
2022,10,경기도,고양시 덕양구,9,마취통증의학과,6057,13307
2022,10,경기도,고양시 덕양구,10,산부인과,13360,22227
2022,10,경기도,고양시 덕양구,11,소아청소년과,11071,19993
2022,10,경기도,고양시 덕양구,12,안과,24637,32155
2022,10,경기도,고양시 덕양구,13,이비인후과,47531,81044
2022,10,경기도,고양시 덕양구,14,피부과,18425,25772
2022,10,경기도,고양시 덕양구,15,비뇨의학과,9861,13715
2022,10,경기도,고양시 덕양구,16,영상의학과,722,918
2022,10,경기도,고양시 덕양구,17,방사선종양학과,314,1316
2022,10,경기도,고양시 덕양구,19,진단검사의학과,90,95
2022,10,경기도,고양시 덕양구,20,결핵과,6,7
2022,10,경기도,고양시 덕양구,21,재활의학과,4716,10929
2022,10,경기도,고양시 덕양구,22,핵의학과,22,40
2022,10,경기도,고양시 덕양구,23,가정의학과,9598,13205
2022,10,경기도,고양시 덕양구,24,응급의학과,4028,4927
2022,10,경기도,고양시 덕양구,25,직업환경의학과,36,41
2022,10,경기도,고양시 덕양구,26,예방의학과,5,5
2022,10,경기도,고양시 덕양구,49,치과,7726,8365
2022,10,경기도,고양시 덕양구,50,구강악안면외과,7680,10700
2022,10,경기도,고양시 덕양구,51,치과보철과,2433,3469
2022,10,경기도,고양시 덕양구,52,치과교정과,91,92
2022,10,경기도,고양시 덕양구,53,소아치과,1880,2051
2022,10,경기도,고양시 덕양구,54,치주과,15735,19615
2022,10,경기도,고양시 덕양구,55,치과보존과,14369,20372
2022,10,경기도,고양시 덕양구,56,구강내과,357,447
2022,10,경기도,고양시 덕양구,57,구강악안면방사선과,198,202
2022,10,경기도,고양시 덕양구,61,통합치의학과,82,112
2022,10,경기도,고양시 덕양구,71,의과,489,546
2022,10,경기도,고양시일산구,1,내과,15,27
2022,10,경기도,고양시 일산동구,0,일반,272,350
2022,10,경기도,고양시 일산동구,1,내과,68375,112207
2022,10,경기도,고양시 일산동구,2,신경과,4416,5740
2022,10,경기도,고양시 일산동구,3,정신건강의학과,7896,11331
2022,10,경기도,고양시 일산동구,4,외과,5748,9142
2022,10,경기도,고양시 일산동구,5,정형외과,23491,50609
2022,10,경기도,고양시 일산동구,6,신경외과,3828,7096
2022,10,경기도,고양시 일산동구,7,심장혈관흉부외과,463,647
2022,10,경기도,고양시 일산동구,8,성형외과,400,878
2022,10,경기도,고양시 일산동구,9,마취통증의학과,2667,5624
2022,10,경기도,고양시 일산동구,10,산부인과,8060,12608
2022,10,경기도,고양시 일산동구,11,소아청소년과,7644,13192
2022,10,경기도,고양시 일산동구,12,안과,14614,18730
2022,10,경기도,고양시 일산동구,13,이비인후과,23368,38716
2022,10,경기도,고양시 일산동구,14,피부과,12719,18910
2022,10,경기도,고양시 일산동구,15,비뇨의학과,5632,7867
2022,10,경기도,고양시 일산동구,16,영상의학과,459,576
2022,10,경기도,고양시 일산동구,17,방사선종양학과,215,941
2022,10,경기도,고양시 일산동구,19,진단검사의학과,45,57
2022,10,경기도,고양시 일산동구,21,재활의학과,2183,5218
2022,10,경기도,고양시 일산동구,22,핵의학과,11,13
2022,10,경기도,고양시 일산동구,23,가정의학과,5659,8303
2022,10,경기도,고양시 일산동구,24,응급의학과,2603,3214
2022,10,경기도,고양시 일산동구,25,직업환경의학과,16,19
2022,10,경기도,고양시 일산동구,26,예방의학과,6,7
2022,10,경기도,고양시 일산동구,49,치과,3616,3932
2022,10,경기도,고양시 일산동구,50,구강악안면외과,4629,6399
2022,10,경기도,고양시 일산동구,51,치과보철과,1305,1764
2022,10,경기도,고양시 일산동구,52,치과교정과,54,57
2022,10,경기도,고양시 일산동구,53,소아치과,873,963
2022,10,경기도,고양시 일산동구,54,치주과,9929,12402
2022,10,경기도,고양시 일산동구,55,치과보존과,9490,13443
2022,10,경기도,고양시 일산동구,56,구강내과,217,251
2022,10,경기도,고양시 일산동구,57,구강악안면방사선과,66,67
2022,10,경기도,고양시 일산동구,59,예방치과,76,79
2022,10,경기도,고양시 일산동구,61,통합치의학과,46,54
2022,10,경기도,고양시 일산동구,71,의과,525,608
2022,10,경기도,고양시 일산서구,0,일반,102,138
2022,10,경기도,고양시 일산서구,1,내과,69576,116544
2022,10,경기도,고양시 일산서구,2,신경과,4382,6052
2022,10,경기도,고양시 일산서구,3,정신건강의학과,8150,12143
2022,10,경기도,고양시 일산서구,4,외과,5545,8891
2022,10,경기도,고양시 일산서구,5,정형외과,23654,53812
2022,10,경기도,고양시 일산서구,6,신경외과,3038,5201
2022,10,경기도,고양시 일산서구,7,심장혈관흉부외과,427,602
2022,10,경기도,고양시 일산서구,8,성형외과,369,702
2022,10,경기도,고양시 일산서구,9,마취통증의학과,2577,5718
2022,10,경기도,고양시 일산서구,10,산부인과,6452,10266
2022,10,경기도,고양시 일산서구,11,소아청소년과,9004,16636
2022,10,경기도,고양시 일산서구,12,안과,15248,19642
2022,10,경기도,고양시 일산서구,13,이비인후과,20899,34243
2022,10,경기도,고양시 일산서구,14,피부과,11647,17741
2022,10,경기도,고양시 일산서구,15,비뇨의학과,6938,9684
2022,10,경기도,고양시 일산서구,16,영상의학과,626,808
2022,10,경기도,고양시 일산서구,17,방사선종양학과,192,951
2022,10,경기도,고양시 일산서구,19,진단검사의학과,48,54
2022,10,경기도,고양시 일산서구,21,재활의학과,2554,6110
2022,10,경기도,고양시 일산서구,22,핵의학과,13,16
2022,10,경기도,고양시 일산서구,23,가정의학과,9540,13204
2022,10,경기도,고양시 일산서구,24,응급의학과,2227,2663
2022,10,경기도,고양시 일산서구,25,직업환경의학과,11,12
2022,10,경기도,고양시 일산서구,49,치과,5249,5802
2022,10,경기도,고양시 일산서구,50,구강악안면외과,3696,5320
2022,10,경기도,고양시 일산서구,51,치과보철과,1276,1762
2022,10,경기도,고양시 일산서구,52,치과교정과,37,39
2022,10,경기도,고양시 일산서구,53,소아치과,1086,1230
2022,10,경기도,고양시 일산서구,54,치주과,10022,12494
2022,10,경기도,고양시 일산서구,55,치과보존과,8469,12335
2022,10,경기도,고양시 일산서구,56,구강내과,250,307
2022,10,경기도,고양시 일산서구,57,구강악안면방사선과,139,143
2022,10,경기도,고양시 일산서구,59,예방치과,10,11
2022,10,경기도,고양시 일산서구,61,통합치의학과,34,40
2022,10,경기도,고양시 일산서구,71,의과,472,530
2022,10,경기도,과천시,0,일반,29,34
2022,10,경기도,과천시,1,내과,17441,28079
2022,10,경기도,과천시,2,신경과,892,1174
2022,10,경기도,과천시,3,정신건강의학과,2125,3249
2022,10,경기도,과천시,4,외과,1620,2949
2022,10,경기도,과천시,5,정형외과,5647,12499
2022,10,경기도,과천시,6,신경외과,1419,2557
2022,10,경기도,과천시,7,심장혈관흉부외과,110,148
2022,10,경기도,과천시,8,성형외과,100,171
2022,10,경기도,과천시,9,마취통증의학과,621,1274
2022,10,경기도,과천시,10,산부인과,2233,3881
